FLOOR	-21.980764
'$$	-4.3743706
'hu	-9.616324
-ba	-9.998266
-ce	-7.802308
-ci	-10.860066
-de	-10.274304
-el	-10.566388
-en	-11.115534
-ha	-11.794921
-il	-8.814056
-je	-9.678004
-la	-11.446031
-le	-9.896311
-lu	-10.69142
-là	-10.281068
-mi	-11.615147
-mo	-8.202435
-mè	-11.315933
-mê	-10.053817
-no	-10.438483
-on	-10.943313
-pè	-11.39729
-t'	-11.889926
-t-	-9.500478
-ti	-11.724685
-to	-9.414778
-tu	-8.656343
-un	-11.659454
-vo	-8.134509
-y$	-9.430374
-êt	-8.648141
.$$	-8.588735
^^1	-11.485912
^^2	-11.954926
^^a	-4.296731
^^b	-5.71397
^^c	-4.4904013
^^d	-4.2342763
^^e	-4.3938103
^^f	-5.4610333
^^g	-6.617774
^^h	-6.6946387
^^i	-5.4188285
^^j	-4.826509
^^k	-9.095828
^^l	-4.4305363
^^m	-4.680594
^^n	-5.1092825
^^o	-5.448605
^^p	-4.248948
^^q	-4.9657803
^^r	-5.7207403
^^s	-4.6500244
^^t	-4.6565332
^^u	-5.474349
^^v	-4.794231
^^w	-8.939417
^^y	-7.049958
^^z	-10.280388
^^à	-6.0562625
^^â	-9.984924
^^ç	-6.461052
^^é	-6.3115625
^^ê	-7.309508
^^î	-11.530919
^^œ	-10.786543
^a$	-6.1692796
^a-	-9.95838
^ab	-9.120106
^ac	-7.8197947
^ad	-8.923483
^af	-9.050251
^ag	-9.287692
^ah	-9.425306
^ai	-6.1647973
^aj	-11.992521
^al	-6.8385344
^am	-7.875174
^an	-7.79488
^ap	-7.4392977
^ar	-7.242433
^as	-7.12078
^at	-7.8797755
^au	-6.262104
^av	-6.1518373
^ay	-10.958224
^aé	-11.686552
^ba	-7.9099855
^be	-7.610995
^bi	-6.9176607
^bl	-8.953984
^bo	-6.988374
^br	-8.702996
^bu	-9.10825
^by	-11.728346
^bâ	-11.022668
^bé	-9.627483
^bê	-10.88128
^c$	-11.310484
^c'	-6.0407004
^ca	-7.127611
^ce	-5.970476
^ch	-6.434685
^ci	-8.899245
^cl	-8.693986
^co	-5.8550615
^cr	-7.6241393
^cu	-9.488794
^cé	-10.515947
^cô	-9.732
