FLOOR	-21.767061
'$$	-5.668832
'o$	-12.777244
-ma	-12.539766
.$$	-10.126421
^^a	-4.4468284
^^b	-5.769675
^^c	-4.1029897
^^d	-4.2827196
^^e	-4.818586
^^f	-5.2087326
^^g	-5.8088956
^^h	-5.617963
^^i	-4.8652616
^^j	-7.9513545
^^k	-9.012536
^^l	-4.733606
^^m	-4.7352514
^^n	-4.738085
^^o	-5.880118
^^p	-4.3875723
^^q	-5.3477654
^^r	-5.9597297
^^s	-4.032102
^^t	-5.0015497
^^u	-5.191111
^^v	-5.242755
^^w	-8.828753
^^x	-12.254914
^^y	-9.76184
^^z	-9.085069
^^è	-6.318687
^^é	-10.71959
^a$	-6.019531
^aa	-12.322519
^ab	-7.478128
^ac	-8.133466
^ad	-7.659874
^ae	-10.531354
^af	-9.178523
^ag	-8.986336
^ah	-9.412194
^ai	-8.126823
^al	-6.1053286
^am	-7.5472436
^an	-6.3313265
^ap	-8.206768
^ar	-7.8256073
^as	-7.5701637
^at	-8.362397
^au	-9.130998
^av	-6.7112303
^az	-10.4748955
^b$	-12.219178
^b.	-12.913825
^ba	-7.47394
^be	-6.503753
^bi	-8.086697
^bl	-10.01445
^bo	-8.841295
^br	-8.384936
^bu	-8.054745
^by	-12.5295925
^c$	-11.913238
^c'	-7.6379347
^ca	-6.2715235
^ce	-7.2505336
^ch	-5.234924
^ci	-6.584361
^cl	-9.212056
^co	-5.1587386
^cr	-7.56695
^cu	-7.953098
^cy	-12.251077
^d$	-12.282961
^d'	-8.41998
^da	-6.161732
^de	-5.7508545
^di	-5.088463
^dl	-12.6908245
^dn	-11.66698
^do	-6.3824687
^dr	-9.787244
^du	-7.98724
^dw	-12.9944515
^dy	-12.545287
^dà	-11.586435
^dì	-12.426834
^e$	-5.2583613
^e'	-9.715942
^e-	-12.539766
^ea	-12.155868
^eb	-11.263942
^ec	-8.525017
^ed	-8.631556
^ef	-10.575982
^eg	-11.439517
^eh	-7.912978
^el	-9.54788
^em	-9.954498
^en	-8.504469
^ep	-10.221582
^eq	-11.924759
^er	-7.150928
^es	-7.193025
^et	-10.41841
^eu	-11.423804
^ev	-9.922914
^ex	-10.850175
^fa	-5.8685675
^fb	-11.171653
^fe	-8.054461
^fi	-7.0654893
^fl	-11.1194725
^fo	-7.1878324
^fr	-8.143886
^fu	-7.84438
^ga	-9.050393
^ge	-8.045358
^gh	-11.640711
^gi	-6.866575
^gl	-7.730553
^go	-9.720624
^gp	-13.005355
^gr	-7.349353
^gu	-7.921846
^ha	-6.1083694
^he	-9.963371
^hi	-11.660103
^hm	-12.909547
^ho	-6.6206665
^hu	-11.172905
^i$	-7.010141
^i'	-10.765546
^ia	-10.986586
^id	-8.828773
^ie	-9.879289
^ig	-12.254766
^ii	-10.998767
^il	-5.9401746
^im	-7.9586635
^in	-5.9343777
^io	-7.1138525
^ip	-12.315581
^ir	-10.90547
^is	-9.682485
^it	-11.019059
^iv	-12.528814
^j$	-12.723603
^ja	-9.099545
^je	-9.719452
^ji	-10.461271
^jo	-9.146456
^ju	-10.142407
^ka	-10.207549
^ke	-10.359397
^ki	-10.51248
^kl	-12.542129
^km	-12.2418375
^kn	-12.929961
^ko	-13.017329
^ku	-12.599108
^ky	-12.051169
^l$	-11.364832
^l'	-6.659632
^la	-5.672199
^le	-6.3908606
^li	-7.6790137
^ll	-11.551724
^ln	-12.262635
^lo	-6.588066
^lu	-7.74401
^ly	-12.581937
^là	-10.387108
^lì	-9.667334
^m$	-12.03894
^m'	-11.380315
^ma	-5.8566437
^me	-6.5068173
^mi	-5.815144
^mm	-12.149059
^mo	-6.6844893
^mr	-10.989962
^mu	-8.836816
^my	-12.322836
^n$	-12.241983
^n'	-10.685766
^na	-8.481667
^nd	-12.998487
^ne	-6.451877
^ni	-8.059137
^no	-5.070525
^nu	-8.029257
^né	-11.135567
^o$	-8.016783
^o'	-11.88342
^ob	-10.718286
^oc	-8.759941
^od	-9.510386
^of	-9.864957
^og	-8.334032
^oh	-7.8762593
^ok	-7.7289143
^ol	-10.139853
^om	-9.921881
^on	-9.685968
^oo	-13.014165
^op	-9.406883
^or	-7.384705
^os	-9.273351
^ot	-9.4182625
^ou	-12.903305
^ov	-9.842285
^ow	-12.454075
^pa	-6.334017
^pe	-5.492881
^ph	-11.164669
^pi	-6.651725
^pl	-12.156269
^po	-6.1118913
^pr	-6.0390625
^ps	-11.758179
^pu	-7.396082
^pò	-12.2768955
^qu	-5.348192
^ra	-7.403949
^re	-7.4981427
^ri	-6.8178678
^ro	-8.376363
^ru	-9.414533
^ry	-11.528067
^s$	-10.826819
^s'	-11.87813
^s.	-12.922726
^sa	-6.409005
^sb	-9.365114
^sc	-7.045032
^se	-5.670492
^sf	-10.38928
^sg	-11.474679
^sh	-10.04866
^si	-5.860352
^sm	-9.487994
^so	-5.777592
^sp	-7.4149475
^sq	-10.048562
^sr	-11.617535
^st	-5.9147725
^su	-6.358571
^sv	-9.808048
^sy	-11.922211
^sé	-12.157342
^sì	-7.836418
^sí	-12.942532
^t$	-11.819988
^t'	-12.033355
^ta	-7.9421587
^te	-6.6017337
^th	-9.998402
^ti	-6.6862473
^to	-7.812041
^tr	-6.9273987
^tu	-6.0784507
^tv	-11.083126
^ty	-12.0357275
^tè	-11.980277
^u$	-12.475787
^ub	-11.193465
^uc	-8.635618
^ud	-12.254766
^uf	-9.760301
^ug	-11.487367
^uh	-10.927932
^ul	-9.138087
^um	-9.93837
^un	-5.3684945
^uo	-8.416466
^ur	-10.76598
^us	-8.497147
^ut	-11.22962
^va	-7.2234178
^ve	-6.5409737
^vi	-6.63613
^vo	-6.5772314
^vu	-7.808214
^wa	-10.084706
^we	-10.710363
^wh	-11.158524
^wi	-10.455066
^wo	-10.218373
^x$	-12.689225
^ya	-12.771277
^ye	-12.407009
^yo	-9.960684
^za	-11.797272
^ze	-11.752168
^zi	-9.739847
^zo	-10.458127
^zu	-11.598637
^è$	-6.318687
^é$	-10.71959
a$$	-3.4975593
a'$	-10.789886
aar	-12.691282
aba	-11.457743
abb	-7.4431825
